time,液体流量计1,气体流量计2,温度传感器3,温度传感器4,液位传感器5,压力传感器6,液体流量计7,气体流量计8,温度传感器9,温度传感器10,压力传感器11,液位传感器12,气体流量计13,温度传感器14,压力传感器15,液体流量计16,温度传感器18,压力传感器19,液体流量计20,液位传感器21,温度传感器22,压力传感器23,温度传感器24,压力传感器25,液体流量计26,液位传感器27,压力传感器28,温度传感器29,温度传感器30,压力传感器31,液体流量计32
" 2022-08-15 10:06:30",22.0,0.0,24.0,25.0,498.0,2.0,22.0,0.0,24.0,23.0,30.0,467.0,1.0,25.0,21.0,0.0,25.0,9.0,27.0,344.0,26.0,9.0,28.0,14.0,8.0,306.0,33.0,23.0,24.0,34.0,19.0
" 2022-08-15 10:06:56",29.0,0.0,27.0,28.0,534.0,10.0,17.0,0.0,25.0,24.0,28.0,437.0,0.0,24.0,13.0,15.0,22.0,26.0,29.0,546.0,21.0,14.0,25.0,23.0,6.0,453.0,18.0,20.0,23.0,2.0,10.0
" 2022-08-15 10:07:27",19.0,1.0,21.0,25.0,340.0,8.0,10.0,0.0,20.0,21.0,13.0,328.0,0.0,29.0,10.0,3.0,24.0,6.0,12.0,345.0,29.0,33.0,28.0,11.0,22.0,420.0,33.0,20.0,26.0,5.0,16.0
" 2022-08-15 10:09:11",25.0,0.0,29.0,29.0,478.0,9.0,6.0,1.0,21.0,24.0,25.0,374.0,0.0,24.0,20.0,16.0,22.0,1.0,8.0,426.0,25.0,18.0,25.0,26.0,24.0,467.0,13.0,26.0,29.0,37.0,20.0
" 2022-08-15 10:07:28",17.0,0.0,28.0,21.0,319.0,7.0,16.0,1.0,25.0,25.0,38.0,513.0,1.0,26.0,10.0,8.0,27.0,1.0,16.0,360.0,20.0,0.0,27.0,7.0,23.0,510.0,0.0,25.0,24.0,25.0,26.0
" 2022-08-15 10:09:51",21.0,0.0,24.0,24.0,462.0,16.0,24.0,0.0,29.0,23.0,25.0,461.0,1.0,27.0,9.0,26.0,22.0,10.0,15.0,520.0,20.0,17.0,29.0,9.0,24.0,541.0,31.0,26.0,29.0,0.0,28.0
" 2022-08-15 10:08:50",28.0,0.0,27.0,29.0,327.0,23.0,22.0,0.0,22.0,25.0,5.0,425.0,1.0,29.0,1.0,10.0,24.0,17.0,1.0,344.0,21.0,1.0,22.0,5.0,16.0,401.0,10.0,25.0,29.0,0.0,13.0
" 2022-08-15 10:10:44",28.0,1.0,21.0,25.0,429.0,5.0,21.0,1.0,26.0,25.0,3.0,486.0,1.0,24.0,28.0,22.0,25.0,14.0,6.0,371.0,29.0,26.0,21.0,12.0,11.0,480.0,16.0,28.0,29.0,21.0,19.0
" 2022-08-15 10:09:34",13.0,0.0,21.0,26.0,394.0,1.0,29.0,0.0,29.0,23.0,33.0,499.0,0.0,25.0,14.0,8.0,28.0,17.0,23.0,458.0,25.0,34.0,29.0,18.0,11.0,450.0,38.0,25.0,20.0,30.0,25.0
" 2022-08-15 10:11:56",14.0,1.0,23.0,29.0,451.0,35.0,5.0,1.0,29.0,28.0,16.0,367.0,1.0,21.0,18.0,8.0,23.0,23.0,27.0,516.0,25.0,9.0,29.0,38.0,7.0,417.0,10.0,28.0,21.0,25.0,19.0
" 2022-08-15 10:10:38",0.0,1.0,21.0,21.0,519.0,9.0,20.0,0.0,28.0,28.0,28.0,478.0,0.0,23.0,11.0,13.0,25.0,39.0,3.0,527.0,27.0,29.0,27.0,34.0,0.0,410.0,25.0,29.0,20.0,2.0,27.0
" 2022-08-15 10:12:30",4.0,0.0,21.0,26.0,448.0,32.0,5.0,0.0,23.0,23.0,30.0,533.0,0.0,27.0,29.0,5.0,25.0,25.0,12.0,383.0,25.0,30.0,23.0,28.0,3.0,421.0,23.0,21.0,29.0,30.0,0.0
" 2022-08-15 10:11:05",19.0,1.0,27.0,29.0,382.0,39.0,15.0,0.0,25.0,25.0,3.0,463.0,1.0,21.0,34.0,6.0,28.0,0.0,13.0,369.0,27.0,35.0,29.0,2.0,15.0,408.0,36.0,20.0,25.0,31.0,19.0
" 2022-08-15 10:12:35",3.0,0.0,22.0,26.0,471.0,4.0,22.0,1.0,24.0,23.0,36.0,320.0,1.0,24.0,12.0,27.0,21.0,17.0,7.0,444.0,29.0,10.0,26.0,13.0,4.0,495.0,39.0,24.0,27.0,8.0,22.0
" 2022-08-15 10:13:10",6.0,0.0,29.0,20.0,446.0,8.0,8.0,0.0,28.0,20.0,16.0,316.0,0.0,29.0,29.0,24.0,21.0,34.0,9.0,489.0,23.0,38.0,25.0,38.0,13.0,359.0,25.0,28.0,26.0,4.0,21.0
" 2022-08-15 10:14:43",29.0,0.0,24.0,26.0,373.0,7.0,27.0,0.0,20.0,24.0,25.0,509.0,1.0,29.0,14.0,5.0,24.0,20.0,24.0,339.0,25.0,16.0,23.0,26.0,13.0,350.0,7.0,27.0,21.0,6.0,25.0
" 2022-08-15 10:12:18",0.0,1.0,29.0,23.0,481.0,30.0,28.0,0.0,21.0,20.0,8.0,347.0,0.0,20.0,5.0,23.0,23.0,33.0,12.0,369.0,28.0,7.0,27.0,12.0,20.0,346.0,20.0,23.0,25.0,34.0,0.0
" 2022-08-15 10:14:01",20.0,0.0,26.0,27.0,518.0,31.0,21.0,0.0,27.0,28.0,35.0,300.0,1.0,21.0,3.0,12.0,20.0,34.0,7.0,467.0,26.0,29.0,28.0,31.0,9.0,481.0,34.0,22.0,25.0,0.0,13.0
" 2022-08-15 10:15:20",5.0,1.0,26.0,22.0,452.0,3.0,9.0,0.0,29.0,29.0,23.0,381.0,0.0,21.0,6.0,6.0,23.0,17.0,24.0,445.0,20.0,0.0,23.0,3.0,16.0,374.0,14.0,28.0,23.0,22.0,22.0
" 2022-08-15 10:16:53",25.0,1.0,21.0,29.0,384.0,33.0,6.0,1.0,22.0,27.0,13.0,497.0,0.0,21.0,18.0,21.0,27.0,31.0,17.0,478.0,28.0,18.0,25.0,7.0,19.0,514.0,7.0,20.0,20.0,32.0,27.0
" 2022-08-15 10:17:40",13.0,0.0,22.0,25.0,342.0,29.0,15.0,1.0,25.0,23.0,13.0,384.0,1.0,25.0,19.0,14.0,21.0,15.0,19.0,491.0,26.0,27.0,23.0,25.0,22.0,342.0,5.0,29.0,25.0,34.0,26.0
" 2022-08-15 10:16:16",11.0,1.0,27.0,25.0,399.0,28.0,28.0,0.0,29.0,21.0,30.0,507.0,1.0,20.0,38.0,23.0,24.0,1.0,1.0,535.0,28.0,8.0,24.0,34.0,25.0,310.0,16.0,28.0,23.0,31.0,0.0
" 2022-08-15 10:16:41",19.0,0.0,26.0,23.0,457.0,30.0,17.0,0.0,21.0,28.0,15.0,447.0,1.0,24.0,8.0,22.0,26.0,31.0,22.0,406.0,20.0,9.0,26.0,23.0,7.0,373.0,7.0,29.0,22.0,36.0,7.0
" 2022-08-15 10:17:07",8.0,0.0,20.0,21.0,445.0,39.0,3.0,0.0,25.0,23.0,31.0,444.0,0.0,29.0,4.0,6.0,22.0,2.0,22.0,345.0,25.0,2.0,22.0,19.0,1.0,543.0,8.0,23.0,22.0,37.0,2.0
" 2022-08-15 10:16:20",26.0,0.0,29.0,25.0,546.0,34.0,5.0,1.0,24.0,28.0,13.0,367.0,1.0,26.0,13.0,26.0,25.0,21.0,6.0,459.0,25.0,37.0,29.0,1.0,28.0,382.0,3.0,26.0,28.0,33.0,22.0
" 2022-08-15 10:19:07",18.0,1.0,20.0,28.0,410.0,29.0,29.0,1.0,26.0,23.0,9.0,525.0,1.0,21.0,29.0,3.0,26.0,5.0,11.0,379.0,26.0,13.0,24.0,32.0,13.0,368.0,35.0,23.0,26.0,37.0,11.0
" 2022-08-15 10:20:27",26.0,1.0,26.0,26.0,526.0,33.0,2.0,1.0,27.0,28.0,7.0,406.0,0.0,27.0,22.0,24.0,26.0,21.0,26.0,394.0,25.0,7.0,25.0,4.0,7.0,412.0,35.0,24.0,26.0,6.0,1.0
" 2022-08-15 10:20:44",15.0,1.0,22.0,28.0,516.0,34.0,14.0,1.0,22.0,21.0,34.0,440.0,1.0,27.0,27.0,26.0,21.0,15.0,23.0,548.0,23.0,11.0,21.0,33.0,14.0,467.0,33.0,29.0,20.0,31.0,21.0
" 2022-08-15 10:18:10",4.0,1.0,26.0,24.0,378.0,17.0,26.0,0.0,25.0,24.0,31.0,325.0,1.0,21.0,15.0,5.0,24.0,4.0,13.0,407.0,20.0,24.0,26.0,17.0,27.0,521.0,20.0,24.0,23.0,5.0,9.0
" 2022-08-15 10:21:49",2.0,1.0,25.0,23.0,328.0,18.0,21.0,0.0,29.0,21.0,14.0,423.0,0.0,20.0,14.0,25.0,23.0,23.0,17.0,385.0,23.0,13.0,21.0,27.0,25.0,341.0,11.0,24.0,29.0,39.0,10.0
" 2022-08-15 10:21:34",5.0,0.0,24.0,20.0,501.0,25.0,9.0,1.0,27.0,23.0,39.0,451.0,0.0,24.0,12.0,4.0,25.0,6.0,29.0,424.0,24.0,31.0,22.0,37.0,22.0,415.0,15.0,21.0,23.0,21.0,27.0
" 2022-08-15 10:21:48",28.0,0.0,25.0,25.0,377.0,18.0,12.0,0.0,21.0,27.0,10.0,377.0,1.0,25.0,30.0,3.0,28.0,12.0,4.0,387.0,24.0,8.0,27.0,26.0,17.0,308.0,24.0,24.0,26.0,14.0,26.0
" 2022-08-15 10:22:37",12.0,0.0,26.0,21.0,435.0,2.0,5.0,1.0,23.0,23.0,13.0,431.0,0.0,24.0,5.0,6.0,28.0,7.0,16.0,476.0,28.0,27.0,24.0,17.0,15.0,341.0,0.0,21.0,26.0,14.0,18.0
" 2022-08-15 10:22:33",1.0,0.0,23.0,27.0,360.0,0.0,29.0,1.0,21.0,25.0,1.0,319.0,1.0,28.0,23.0,4.0,27.0,34.0,17.0,390.0,26.0,25.0,26.0,38.0,19.0,315.0,39.0,25.0,28.0,8.0,17.0
" 2022-08-15 10:21:07",23.0,0.0,28.0,29.0,352.0,12.0,24.0,1.0,29.0,26.0,37.0,349.0,1.0,29.0,17.0,22.0,20.0,20.0,26.0,456.0,20.0,24.0,25.0,21.0,16.0,391.0,18.0,20.0,21.0,39.0,9.0
" 2022-08-15 10:23:57",16.0,0.0,23.0,28.0,454.0,16.0,15.0,1.0,20.0,20.0,4.0,488.0,1.0,20.0,11.0,16.0,22.0,30.0,19.0,530.0,26.0,27.0,26.0,24.0,28.0,518.0,12.0,21.0,21.0,24.0,15.0
" 2022-08-15 10:35:51",29.0,1.0,28.0,25.0,400.0,21.0,2.0,0.0,26.0,24.0,38.0,513.0,0.0,28.0,12.0,24.0,25.0,8.0,23.0,461.0,23.0,17.0,22.0,16.0,14.0,444.0,31.0,25.0,24.0,24.0,5.0
" 2022-08-15 10:24:25",4.0,1.0,21.0,20.0,398.0,3.0,10.0,1.0,29.0,23.0,34.0,420.0,1.0,25.0,25.0,21.0,22.0,31.0,28.0,337.0,27.0,24.0,28.0,13.0,16.0,417.0,21.0,20.0,29.0,18.0,24.0
" 2022-08-15 10:25:46",0.0,1.0,27.0,21.0,315.0,30.0,7.0,0.0,28.0,27.0,24.0,400.0,0.0,29.0,7.0,19.0,26.0,37.0,23.0,381.0,27.0,13.0,23.0,31.0,9.0,381.0,30.0,28.0,28.0,2.0,5.0
" 2022-08-15 10:27:08",14.0,1.0,29.0,27.0,404.0,30.0,28.0,0.0,27.0,27.0,25.0,443.0,0.0,23.0,29.0,22.0,26.0,10.0,10.0,481.0,23.0,18.0,28.0,6.0,17.0,335.0,16.0,23.0,22.0,19.0,19.0
" 2022-08-15 10:25:25",13.0,0.0,29.0,26.0,338.0,13.0,29.0,0.0,21.0,22.0,29.0,485.0,1.0,29.0,1.0,20.0,23.0,25.0,17.0,513.0,25.0,18.0,29.0,10.0,3.0,438.0,35.0,27.0,27.0,39.0,8.0
" 2022-08-15 10:26:41",14.0,1.0,26.0,23.0,388.0,13.0,7.0,1.0,23.0,22.0,8.0,374.0,1.0,24.0,29.0,20.0,25.0,37.0,26.0,378.0,20.0,27.0,20.0,19.0,22.0,359.0,12.0,23.0,22.0,12.0,18.0
" 2022-08-15 10:28:40",7.0,0.0,26.0,29.0,533.0,0.0,10.0,0.0,24.0,23.0,4.0,318.0,1.0,21.0,20.0,15.0,24.0,30.0,24.0,343.0,29.0,3.0,25.0,33.0,5.0,525.0,2.0,23.0,28.0,25.0,15.0
" 2022-08-15 10:27:53",10.0,1.0,23.0,23.0,411.0,2.0,27.0,0.0,26.0,21.0,2.0,521.0,1.0,23.0,24.0,13.0,29.0,17.0,9.0,455.0,26.0,13.0,25.0,27.0,11.0,354.0,12.0,27.0,27.0,14.0,0.0
" 2022-08-15 10:28:04",10.0,0.0,28.0,29.0,430.0,32.0,5.0,0.0,27.0,22.0,35.0,461.0,1.0,24.0,18.0,17.0,28.0,4.0,29.0,420.0,28.0,6.0,24.0,30.0,1.0,425.0,28.0,25.0,21.0,26.0,28.0
" 2022-08-15 10:26:46",17.0,0.0,28.0,27.0,364.0,25.0,18.0,1.0,28.0,26.0,1.0,518.0,0.0,28.0,22.0,9.0,24.0,31.0,26.0,465.0,24.0,14.0,21.0,17.0,5.0,365.0,27.0,26.0,26.0,2.0,7.0
" 2022-08-15 10:27:18",2.0,0.0,22.0,21.0,319.0,7.0,11.0,0.0,29.0,28.0,2.0,546.0,1.0,25.0,37.0,17.0,21.0,4.0,6.0,522.0,20.0,5.0,29.0,18.0,22.0,375.0,10.0,25.0,29.0,28.0,21.0
" 2022-08-15 10:29:12",6.0,1.0,26.0,22.0,440.0,35.0,16.0,1.0,29.0,20.0,14.0,392.0,1.0,29.0,27.0,17.0,23.0,8.0,23.0,456.0,23.0,17.0,26.0,34.0,12.0,349.0,7.0,26.0,25.0,33.0,13.0
" 2022-08-15 10:29:36",26.0,0.0,21.0,28.0,340.0,28.0,22.0,0.0,21.0,23.0,20.0,413.0,0.0,21.0,7.0,3.0,23.0,4.0,19.0,459.0,27.0,12.0,22.0,30.0,23.0,418.0,15.0,25.0,29.0,35.0,0.0
" 2022-08-15 10:28:39",16.0,0.0,27.0,22.0,504.0,32.0,23.0,1.0,20.0,23.0,29.0,461.0,0.0,25.0,31.0,12.0,28.0,6.0,6.0,450.0,20.0,36.0,28.0,13.0,20.0,397.0,39.0,29.0,22.0,35.0,17.0
" 2022-08-15 10:31:07",0.0,1.0,22.0,25.0,375.0,22.0,12.0,1.0,20.0,21.0,2.0,515.0,1.0,21.0,3.0,0.0,24.0,34.0,15.0,519.0,29.0,3.0,24.0,12.0,23.0,357.0,14.0,20.0,24.0,1.0,14.0
" 2022-08-15 10:32:26",16.0,1.0,28.0,27.0,471.0,18.0,17.0,1.0,24.0,26.0,22.0,333.0,1.0,23.0,4.0,18.0,21.0,17.0,10.0,545.0,22.0,25.0,26.0,10.0,3.0,303.0,13.0,23.0,28.0,16.0,21.0
" 2022-08-15 10:30:16",25.0,0.0,23.0,23.0,346.0,33.0,25.0,1.0,21.0,26.0,38.0,483.0,0.0,27.0,28.0,13.0,25.0,32.0,0.0,433.0,22.0,1.0,20.0,26.0,0.0,489.0,10.0,25.0,20.0,23.0,19.0
" 2022-08-15 10:34:27",16.0,0.0,21.0,20.0,529.0,34.0,20.0,1.0,27.0,20.0,25.0,363.0,0.0,27.0,14.0,17.0,27.0,25.0,14.0,518.0,24.0,18.0,23.0,12.0,27.0,346.0,23.0,21.0,21.0,12.0,20.0
" 2022-08-15 10:32:35",26.0,0.0,26.0,21.0,486.0,26.0,14.0,0.0,21.0,22.0,17.0,450.0,1.0,22.0,20.0,20.0,27.0,6.0,22.0,383.0,22.0,29.0,22.0,20.0,7.0,388.0,24.0,22.0,25.0,9.0,8.0
" 2022-08-15 10:32:54",15.0,1.0,29.0,26.0,315.0,21.0,1.0,1.0,26.0,24.0,21.0,417.0,0.0,25.0,7.0,1.0,28.0,20.0,0.0,408.0,21.0,29.0,20.0,35.0,26.0,316.0,15.0,24.0,24.0,14.0,20.0
" 2022-08-15 10:33:40",26.0,1.0,28.0,28.0,524.0,7.0,15.0,1.0,23.0,26.0,17.0,540.0,0.0,28.0,20.0,19.0,21.0,3.0,23.0,347.0,28.0,32.0,23.0,38.0,14.0,396.0,9.0,27.0,28.0,5.0,13.0
" 2022-08-15 10:35:12",11.0,0.0,28.0,20.0,313.0,16.0,21.0,0.0,29.0,20.0,33.0,355.0,1.0,23.0,17.0,4.0,22.0,2.0,8.0,388.0,26.0,17.0,26.0,24.0,23.0,499.0,21.0,25.0,21.0,30.0,23.0
" 2022-08-15 10:33:54",0.0,1.0,23.0,23.0,465.0,34.0,3.0,0.0,21.0,27.0,32.0,534.0,0.0,29.0,28.0,19.0,23.0,8.0,5.0,403.0,27.0,6.0,25.0,19.0,22.0,501.0,15.0,29.0,27.0,35.0,2.0
" 2022-08-15 10:37:03",19.0,1.0,24.0,23.0,307.0,6.0,7.0,0.0,26.0,25.0,26.0,488.0,0.0,28.0,33.0,27.0,23.0,31.0,29.0,536.0,24.0,4.0,23.0,39.0,14.0,397.0,14.0,23.0,20.0,23.0,14.0
" 2022-08-15 10:37:03",26.0,1.0,24.0,28.0,381.0,3.0,10.0,1.0,22.0,27.0,18.0,493.0,0.0,21.0,30.0,28.0,24.0,38.0,23.0,344.0,20.0,1.0,26.0,15.0,4.0,448.0,3.0,24.0,26.0,34.0,17.0
" 2022-08-15 10:35:49",24.0,0.0,24.0,26.0,417.0,39.0,4.0,0.0,27.0,21.0,18.0,353.0,1.0,21.0,4.0,27.0,29.0,7.0,3.0,530.0,24.0,33.0,20.0,17.0,25.0,524.0,5.0,22.0,22.0,10.0,16.0
" 2022-08-15 10:38:36",23.0,1.0,25.0,20.0,527.0,16.0,9.0,0.0,21.0,21.0,16.0,395.0,1.0,25.0,22.0,9.0,23.0,36.0,5.0,520.0,29.0,23.0,26.0,21.0,18.0,339.0,28.0,25.0,20.0,24.0,21.0
" 2022-08-15 10:38:02",2.0,1.0,28.0,28.0,429.0,5.0,0.0,0.0,23.0,25.0,17.0,398.0,1.0,22.0,32.0,24.0,24.0,30.0,18.0,542.0,25.0,27.0,23.0,24.0,15.0,483.0,18.0,21.0,26.0,30.0,11.0
" 2022-08-15 10:36:18",11.0,0.0,26.0,21.0,301.0,22.0,29.0,1.0,22.0,23.0,14.0,452.0,0.0,20.0,10.0,22.0,23.0,33.0,12.0,439.0,27.0,25.0,27.0,29.0,10.0,392.0,35.0,21.0,22.0,21.0,2.0
" 2022-08-15 10:39:42",6.0,0.0,20.0,26.0,370.0,12.0,25.0,1.0,25.0,21.0,9.0,358.0,0.0,23.0,27.0,19.0,25.0,8.0,9.0,336.0,20.0,7.0,23.0,24.0,18.0,528.0,9.0,26.0,21.0,2.0,24.0
" 2022-08-15 10:38:59",19.0,1.0,23.0,21.0,518.0,4.0,26.0,1.0,26.0,25.0,23.0,452.0,1.0,20.0,39.0,14.0,22.0,8.0,17.0,392.0,27.0,21.0,22.0,34.0,21.0,399.0,0.0,25.0,28.0,11.0,16.0
" 2022-08-15 10:40:39",29.0,1.0,29.0,27.0,312.0,8.0,24.0,0.0,29.0,23.0,22.0,393.0,0.0,20.0,29.0,10.0,20.0,16.0,7.0,383.0,21.0,24.0,24.0,25.0,22.0,396.0,27.0,25.0,29.0,19.0,4.0
" 2022-08-15 10:39:56",12.0,1.0,21.0,28.0,521.0,0.0,25.0,1.0,28.0,24.0,38.0,440.0,0.0,28.0,25.0,12.0,21.0,27.0,28.0,398.0,21.0,28.0,23.0,12.0,17.0,529.0,38.0,27.0,23.0,39.0,5.0
" 2022-08-15 10:40:13",16.0,0.0,27.0,25.0,408.0,3.0,19.0,1.0,23.0,24.0,13.0,357.0,0.0,25.0,39.0,24.0,26.0,36.0,25.0,463.0,22.0,16.0,24.0,39.0,27.0,486.0,4.0,29.0,26.0,35.0,18.0
" 2022-08-15 10:42:38",15.0,0.0,20.0,25.0,393.0,26.0,14.0,1.0,24.0,29.0,32.0,440.0,0.0,25.0,36.0,6.0,26.0,25.0,16.0,492.0,23.0,30.0,25.0,9.0,9.0,309.0,25.0,26.0,23.0,12.0,5.0
" 2022-08-15 10:41:33",12.0,1.0,23.0,20.0,333.0,11.0,13.0,0.0,28.0,26.0,36.0,423.0,1.0,27.0,26.0,12.0,26.0,12.0,18.0,510.0,28.0,0.0,25.0,18.0,24.0,337.0,25.0,27.0,28.0,32.0,3.0
" 2022-08-15 10:41:30",1.0,0.0,27.0,23.0,466.0,25.0,2.0,0.0,24.0,21.0,7.0,533.0,1.0,27.0,15.0,24.0,21.0,33.0,25.0,338.0,20.0,20.0,26.0,8.0,17.0,388.0,17.0,27.0,20.0,6.0,27.0
" 2022-08-15 10:42:36",0.0,0.0,23.0,22.0,318.0,34.0,18.0,0.0,25.0,27.0,34.0,420.0,1.0,20.0,19.0,28.0,29.0,13.0,20.0,372.0,21.0,23.0,23.0,11.0,25.0,372.0,38.0,29.0,22.0,2.0,26.0
" 2022-08-15 10:42:34",17.0,1.0,26.0,26.0,401.0,13.0,25.0,1.0,25.0,24.0,10.0,536.0,0.0,24.0,26.0,22.0,25.0,1.0,20.0,344.0,27.0,9.0,20.0,38.0,0.0,500.0,19.0,23.0,27.0,34.0,11.0
" 2022-08-15 10:41:45",9.0,1.0,27.0,24.0,438.0,3.0,15.0,1.0,23.0,21.0,11.0,481.0,1.0,23.0,28.0,25.0,26.0,32.0,1.0,473.0,22.0,27.0,22.0,13.0,16.0,418.0,38.0,25.0,21.0,19.0,2.0
" 2022-08-15 10:43:43",27.0,1.0,28.0,28.0,329.0,38.0,21.0,1.0,22.0,20.0,1.0,385.0,1.0,21.0,9.0,2.0,24.0,5.0,20.0,396.0,29.0,26.0,21.0,19.0,9.0,383.0,27.0,25.0,22.0,9.0,9.0
" 2022-08-15 10:44:48",26.0,0.0,28.0,20.0,365.0,13.0,15.0,0.0,21.0,29.0,39.0,482.0,0.0,28.0,19.0,19.0,25.0,30.0,14.0,432.0,21.0,36.0,22.0,22.0,14.0,337.0,6.0,27.0,23.0,10.0,0.0
" 2022-08-15 10:44:16",18.0,1.0,21.0,20.0,345.0,34.0,17.0,0.0,26.0,22.0,14.0,321.0,0.0,27.0,39.0,5.0,23.0,34.0,3.0,415.0,27.0,3.0,23.0,3.0,24.0,396.0,18.0,21.0,22.0,34.0,4.0
" 2022-08-15 10:46:36",15.0,0.0,23.0,27.0,337.0,6.0,24.0,1.0,24.0,26.0,17.0,340.0,0.0,28.0,20.0,10.0,28.0,39.0,5.0,311.0,20.0,38.0,28.0,2.0,16.0,412.0,13.0,25.0,22.0,37.0,20.0
" 2022-08-15 10:47:34",13.0,0.0,26.0,25.0,381.0,7.0,14.0,1.0,23.0,25.0,7.0,468.0,1.0,20.0,8.0,0.0,25.0,7.0,12.0,523.0,20.0,30.0,27.0,38.0,20.0,329.0,7.0,23.0,22.0,30.0,28.0
" 2022-08-15 10:45:50",18.0,0.0,21.0,28.0,526.0,16.0,8.0,0.0,26.0,27.0,36.0,373.0,1.0,26.0,23.0,7.0,27.0,23.0,11.0,452.0,25.0,30.0,25.0,16.0,1.0,449.0,27.0,29.0,24.0,2.0,28.0
" 2022-08-15 10:45:01",9.0,0.0,20.0,28.0,363.0,17.0,11.0,1.0,25.0,20.0,7.0,438.0,1.0,20.0,9.0,26.0,29.0,10.0,3.0,471.0,21.0,12.0,20.0,32.0,20.0,388.0,24.0,20.0,29.0,25.0,24.0
" 2022-08-15 10:48:27",21.0,1.0,22.0,23.0,452.0,27.0,1.0,1.0,20.0,20.0,13.0,347.0,1.0,29.0,11.0,22.0,27.0,10.0,15.0,306.0,25.0,29.0,20.0,37.0,21.0,475.0,5.0,23.0,29.0,25.0,5.0
" 2022-08-15 10:48:32",12.0,0.0,23.0,26.0,320.0,24.0,0.0,0.0,28.0,23.0,0.0,458.0,1.0,22.0,4.0,22.0,24.0,6.0,4.0,470.0,25.0,22.0,28.0,13.0,24.0,414.0,12.0,23.0,20.0,28.0,6.0
" 2022-08-15 10:47:39",7.0,0.0,29.0,28.0,393.0,37.0,3.0,1.0,25.0,28.0,20.0,475.0,1.0,29.0,0.0,29.0,22.0,16.0,28.0,378.0,26.0,10.0,26.0,6.0,9.0,348.0,1.0,22.0,29.0,39.0,4.0
" 2022-08-15 10:49:06",28.0,1.0,25.0,25.0,497.0,38.0,1.0,1.0,25.0,24.0,36.0,499.0,0.0,22.0,16.0,19.0,29.0,16.0,23.0,315.0,22.0,9.0,24.0,14.0,10.0,481.0,24.0,22.0,25.0,37.0,9.0
" 2022-08-15 10:47:47",27.0,0.0,20.0,20.0,520.0,16.0,5.0,1.0,25.0,28.0,21.0,399.0,1.0,27.0,37.0,14.0,25.0,35.0,28.0,489.0,27.0,21.0,29.0,15.0,16.0,377.0,12.0,25.0,25.0,35.0,19.0
" 2022-08-15 10:51:08",2.0,0.0,26.0,26.0,318.0,35.0,13.0,1.0,26.0,20.0,20.0,390.0,1.0,26.0,4.0,0.0,24.0,36.0,8.0,412.0,27.0,25.0,22.0,20.0,24.0,474.0,35.0,23.0,20.0,16.0,19.0
" 2022-08-15 10:51:04",5.0,1.0,28.0,22.0,347.0,29.0,16.0,1.0,27.0,20.0,8.0,323.0,1.0,28.0,36.0,15.0,25.0,18.0,3.0,536.0,29.0,10.0,22.0,22.0,0.0,473.0,36.0,22.0,26.0,12.0,0.0
" 2022-08-15 10:50:17",5.0,0.0,23.0,23.0,444.0,9.0,7.0,1.0,24.0,23.0,29.0,365.0,0.0,22.0,9.0,13.0,22.0,27.0,27.0,370.0,27.0,26.0,28.0,20.0,12.0,492.0,31.0,20.0,26.0,9.0,21.0
" 2022-08-15 10:50:53",19.0,0.0,25.0,23.0,502.0,24.0,24.0,1.0,26.0,29.0,29.0,365.0,1.0,25.0,29.0,4.0,23.0,2.0,2.0,330.0,27.0,10.0,26.0,22.0,28.0,449.0,27.0,23.0,21.0,16.0,26.0
" 2022-08-15 13:19:15",23.0,1.0,27.0,21.0,372.0,20.0,1.0,0.0,26.0,27.0,11.0,522.0,0.0,23.0,28.0,24.0,25.0,30.0,2.0,389.0,24.0,4.0,20.0,0.0,0.0,467.0,31.0,24.0,27.0,22.0,28.0
" 2022-08-15 10:50:48",12.0,0.0,29.0,21.0,404.0,18.0,7.0,0.0,28.0,24.0,6.0,323.0,0.0,26.0,15.0,2.0,20.0,17.0,4.0,421.0,26.0,15.0,22.0,3.0,22.0,340.0,35.0,28.0,23.0,27.0,19.0
" 2022-08-15 10:54:09",24.0,1.0,23.0,21.0,449.0,3.0,25.0,1.0,23.0,28.0,18.0,366.0,0.0,21.0,2.0,28.0,29.0,12.0,2.0,303.0,26.0,11.0,27.0,34.0,24.0,504.0,36.0,25.0,22.0,29.0,4.0
" 2022-08-15 10:53:00",17.0,0.0,26.0,24.0,473.0,22.0,12.0,0.0,20.0,21.0,18.0,449.0,1.0,25.0,38.0,27.0,27.0,25.0,15.0,369.0,25.0,28.0,29.0,2.0,7.0,367.0,24.0,27.0,25.0,39.0,28.0
" 2022-08-15 10:55:38",13.0,1.0,24.0,20.0,455.0,26.0,7.0,1.0,25.0,28.0,38.0,463.0,0.0,21.0,2.0,16.0,21.0,35.0,22.0,399.0,22.0,6.0,29.0,38.0,15.0,476.0,33.0,20.0,20.0,19.0,28.0
" 2022-08-15 10:55:44",10.0,1.0,28.0,29.0,537.0,36.0,3.0,1.0,29.0,27.0,4.0,489.0,0.0,29.0,14.0,15.0,23.0,20.0,28.0,462.0,21.0,21.0,28.0,16.0,7.0,348.0,35.0,21.0,29.0,25.0,16.0
" 2022-08-15 10:55:10",6.0,1.0,24.0,24.0,336.0,30.0,10.0,0.0,28.0,28.0,15.0,386.0,1.0,27.0,33.0,15.0,27.0,30.0,27.0,549.0,21.0,21.0,25.0,31.0,11.0,434.0,18.0,21.0,24.0,33.0,17.0
